r,100,100,0.3,1,faolr,0,0,0,11,145,0,0,87,0,heuristic,14
100,10,0.3,5,faolp,0,0,0,8,286,0,0,6150,0,heuristic,2902
100,10,0.6,1,faolp,0,0,0,6,191,0,0,1308,0,heuristic,25
100,10,0.6,2,faolp,0,0,0,4,186,0,0,3684,0,heuristic,20
100,10,0.6,3,faolp,0,0,0,4,195,0,0,1563,0,heuristic,10
100,10,0.6,4,faolp,0,0,0,5,203,0,0,3383,0,heuristic,23
100,10,0.6,5,faolp,0,0,0,4,194,0,0,2998,0,heuristic,17
100,10,0.9,1,faolp,0,0,0,2,146,0,0,265,0,heuristic,2
100,10,0.9,2,faolp,0,0,0,3,136,0,0,1005,0,heuristic,3
100,10,0.9,3,faolp,0,0,0,2,138,0,0,519,0,heuristic,2
100,10,0.9,4,faolp,0,0,0,3,138,0,0,1312,0,heuristic,4
100,10,0.9,5,faolp,0,0,0,3,149,0,0,1063,0,heuristic,3
100,25,0.3,1,faolp,0,0,0,5,203,0,0,632,0,heuristic,6
100,25,0.3,2,faolp,0,0,0,7,242,0,0,2871,0,heuristic,8
100,25,0.3,3,faolp,0,0,0,5,203,0,0,1244,0,heuristic,6
100,25,0.3,4,faolp,0,0,0,6,247,0,0,2024,0,heuristic,7
100,25,0.3,5,faolp,0,0,0,7,231,0,0,1998,0,heuristic,7
100,25,0.6,1,faolp,0,0,0,3,200,0,0,461,0,heuristic,4
100,25,0.6,2,faolp,0,0,0,4,172,0,0,1208,0,heuristic,5
100,25,0.6,3,faolp,0,0,0,5,193,0,0,1248,0,heuristic,7
100,25,0.6,4,faolp,0,0,0,3,180,0,0,1008,0,heuristic,4
100,25,0.6,5,faolp,0,0,0,4,190,0,0,1601,0,heuristic,5
100,25,0.9,1,faolp,0,0,0,3,141,0,0,175,0,heuristic,3
100,25,0.9,2,faolp,0,0,0,2,132,0,0,397,0,heuristic,3
100,25,0.9,3,faolp,0,0,0,7,142,0,0,385,0,heuristic,7
100,25,0.9,4,faolp,0,0,0,2,129,0,0,293,0,heuristic,3
100,25,0.9,5,faolp,0,0,0,3,151,0,0,733,0,heuristic,3
100,50,0.3,1,faolp,0,0,0,4,157,0,0,293,0,heuristic,4
100,50,0.3,2,faolp,0,0,0,4,159,0,0,892,0,heuristic,5
100,50,0.3,3,faolp,0,0,0,4,151,0,0,643,0,heuristic,4
100,50,0.3,4,faolp,0,0,0,5,153,0,0,754,0,heuristic,6
100,50,0.3,5,faolp,0,0,0,4,153,0,0,763,0,heuristic,5
100,50,0.6,1,faolp,0,0,0,3,143,0,0,189,0,heuristic,4
100,50,0.6,2,faolp,0,0,0,3,147,0,0,536,0,heuristic,4
100,50,0.6,3,faolp,0,0,0,3,142,0,0,386,0,heuristic,4
100,50,0.6,4,faolp,0,0,0,3,151,0,0,659,0,heuristic,4
100,50,0.6,5,faolp,0,0,0,3,139,0,0,510,0,heuristic,4
100,50,0.9,1,faolp,0,0,0,3,135,0,0,101,0,heuristic,3
100,50,0.9,2,faolp,0,0,0,3,125,0,0,238,0,heuristic,3
100,50,0.9,3,faolp,0,0,0,3,119,0,0,110,0,heuristic,3
100,50,0.9,4,faolp,0,0,0,3,122,0,0,152,0,heuristic,4
100,50,0.9,5,faolp,0,0,0,3,124,0,0,246,0,heuristic,3
100,5,0.3,1,faolp,0,0,0,5,253,0,0,5517,0,heuristic,3606
100,5,0.3,2,faolp,0,0,0,6,226,0,0,12111,0,heuristic,2659
100,5,0.3,3,faolp,0,0,0,4,224,0,0,6857,0,heuristic,305
100,5,0.3,4,faolp,0,0,0,3,226,0,0,9524,0,heuristic,500
100,5,0.3,5,faolp,0,0,0,5,237,0,0,13377,0,heuristic,3605
100,5,0.6,1,faolp,0,0,0,2,152,0,0,1493,0,heuristic,3
100,5,0.6,2,faolp,0,0,0,2,172,0,0,5833,0,heuristic,12
100,5,0.6,3,faolp,0,0,0,2,167,0,0,3684,0,heuristic,4
100,5,0.6,4,faolp,0,0,0,3,164,0,0,4268,0,heuristic,5
100,5,0.6,5,faolp,0,0,0,2,175,0,0,5482,0,heuristic,8
100,5,0.9,1,faolp,0,0,0,2,153,0,0,1090,0,heuristic,2
100,5,0.9,2,faolp,0,0,0,2,137,0,0,3036,0,heuristic,2
100,5,0.9,3,faolp,0,0,0,2,138,0,0,1928,0,heuristic,2
100,5,0.9,4,faolp,0,0,0,3,136,0,0,2779,0,heuristic,3
100,5,0.9,5,faolp,0,0,0,1,139,0,0,1372,0,heuristic,1
150,10,0.3,1,faolp,0,0,0,56,443,0,0,5077,0,heuristic,3656
150,10,0.3,2,faolp,0,0,0,51,428,0,0,12822,0,heuristic,3652
150,10,0.3,3,faolp,0,0,0,65,420,0,0,9052,0,heuristic,3665
150,10,0.3,4,faolp,0,0,0,42,415,0,0,10035,0,heuristic,3643
150,10,0.3,5,faolp,0,0,0,46,419,0,0,13734,0,heuristic,3646
150,10,0.6,1,faolp,0,0,0,42,299,0,0,2623,0,heuristic,2179
150,10,0.6,2,faolp,0,0,0,28,286,0,0,7922,0,heuristic,1019
150,10,0.6,3,faolp,0,0,0,22,303,0,0,3868,0,heuristic,108
150,10,0.6,4,faolp,0,0,0,30,306,0,0,7151,0,heuristic,608
150,10,0.6,5,faolp,0,0,0,21,283,0,0,7469,0,heuristic,217
150,10,0.9,1,faolp,0,0,0,7,219,0,0,460,0,heuristic,8
150,10,0.9,2,faolp,0,0,0,16,215,0,0,2347,0,heuristic,20
150,10,0.9,3,faolp,0,0,0,10,209,0,0,1107,0,heuristic,11
150,10,0.9,4,faolp,0,0,0,18,209,0,0,2489,0,heuristic,19
150,10,0.9,5,faolp,0,0,0,11,229,0,0,2510,0,heuristic,11
150,25,0.3,1,faolp,0,0,0,66,422,0,0,1503,0,heuristic,140
150,25,0.3,2,faolp,0,0,0,63,422,0,0,5565,0,heuristic,117
150,25,0.3,3,faolp,0,0,0,38,386,0,0,2731,0,heuristic,78
150,25,0.3,4,faolp,0,0,0,60,414,0,0,4258,0,heuristic,166
150,25,0.3,5,faolp,0,0,0,63,431,0,0,4562,0,heuristic,212
150,25,0.6,1,faolp,0,0,0,25,334,0,0,1037,0,heuristic,107
150,25,0.6,2,faolp,0,0,0,33,304,0,0,2866,0,heuristic,38
150,25,0.6,3,faolp,0,0,0,30,328,0,0,2585,0,heuristic,61
150,25,0.6,4,faolp,0,0,0,18,296,0,0,2409,0,heuristic,26
150,25,0.6,5,faolp,0,0,0,30,334,0,0,3432,0,heuristic,276
150,25,0.9,1,faolp,0,0,0,11,227,0,0,337,0,heuristic,12
150,25,0.9,2,faolp,0,0,0,12,215,0,0,883,0,heuristic,13
150,25,0.9,3,faolp,0,0,0,11,231,0,0,773,0,heuristic,12
150,25,0.9,4,faolp,0,0,0,10,209,0,0,516,0,heuristic,11
150,25,0.9,5,faolp,0,0,0,11,229,0,0,1210,0,heuristic,12
150,50,0.3,1,faolp,0,0,0,37,297,0,0,697,0,heuristic,39
150,50,0.3,2,faolp,0,0,0,25,307,0,0,2254,0,heuristic,27
150,50,0.3,3,faolp,0,0,0,25,284,0,0,1581,0,heuristic,27
150,50,0.3,4,faolp,0,0,0,23,306,0,0,1882,0,heuristic,25
150,50,0.3,5,faolp,0,0,0,30,317,0,0,2116,0,heuristic,32
150,50,0.6,1,faolp,0,0,0,13,258,0,0,472,0,heuristic,15
150,50,0.6,2,faolp,0,0,0,18,278,0,0,1501,0,heuristic,21
150,50,0.6,3,faolp,0,0,0,17,247,0,0,893,0,heuristic,19
150,50,0.6,4,faolp,0,0,0,20,266,0,0,1516,0,heuristic,22
150,50,0.6,5,faolp,0,0,0,16,244,0,0,1359,0,heuristic,18
150,50,0.9,1,faolp,0,0,0,16,217,0,0,191,0,heuristic,18
150,50,0.9,2,faolp,0,0,0,10,199,0,0,511,0,heuristic,12
150,50,0.9,3,faolp,0,0,0,10,201,0,0,251,0,heuristic,12
150,50,0.9,4,faolp,0,0,0,13,196,0,0,327,0,heuristic,15
150,50,0.9,5,faolp,0,0,0,13,200,0,0,422,0,heuristic,15
150,5,0.3,1,faolp,0,0,0,35,379,0,0,12079,0,heuristic,3635
150,5,0.3,2,faolp,0,0,0,31,343,0,0,28632,0,heuristic,3631
150,5,0.3,3,faolp,0,0,0,20,338,0,0,16166,0,heuristic,3620
150,5,0.3,4,faolp,0,0,0,17,344,0,0,21498,0,heuristic,3618
150,5,0.3,5,faolp,0,0,0,26,363,0,0,31640,0,heuristic,3627
150,5,0.6,1,faolp,0,0,0,8,243,0,0,3221,0,heuristic,12
150,5,0.6,2,faolp,0,0,0,12,264,0,0,13786,0,heuristic,53
150,5,0.6,3,faolp,0,0,0,8,265,0,0,8758,0,heuristic,14
150,5,0.6,4,faolp,0,0,0,15,259,0,0,8728,0,heuristic,22
150,5,0.6,5,faolp,0,0,0,8,273,0,0,14234,0,heuristic,31
150,5,0.9,1,faolp,0,0,0,7,229,0,0,2478,0,heuristic,8
150,5,0.9,2,faolp,0,0,0,9,203,0,0,5207,0,heuristic,9
150,5,0.9,3,faolp,0,0,0,8,212,0,0,3537,0,heuristic,9
150,5,0.9,4,faolp,0,0,0,9,209,0,0,5562,0,heuristic,9
150,5,0.9,5,faolp,0,0,0,5,204,0,0,1690,0,heuristic,5
200,10,0.3,1,faolp,0,0,0,300,612,0,0,9095,0,heuristic,3900
200,10,0.3,2,faolp,0,0,0,230,571,0,0,23598,0,heuristic,3830
200,10,0.3,3,faolp,0,0,0,224,569,0,0,15712,0,heuristic,3825
200,10,0.3,4,faolp,0,0,0,231,561,0,0,18178,0,heuristic,3831
200,10,0.3,5,faolp,0,0,0,401,571,0,0,23185,0,heuristic,4002
200,10,0.6,1,faolp,0,0,0,134,411,0,0,4484,0,heuristic,3734
200,10,0.6,2,faolp,0,0,0,92,381,0,0,13503,0,heuristic,3692
200,10,0.6,3,faolp,0,0,0,93,396,0,0,7705,0,heuristic,1916
200,10,0.6,4,faolp,0,0,0,102,421,0,0,12939,0,heuristic,3702
200,10,0.6,5,faolp,0,0,0,74,398,0,0,13691,0,heuristic,1896
200,10,0.9,1,faolp,0,0,0,25,289,0,0,713,0,heuristic,26
200,10,0.9,2,faolp,0,0,0,55,286,0,0,3924,0,heuristic,69
200,10,0.9,3,faolp,0,0,0,31,285,0,0,2239,0,heuristic,36
200,10,0.9,4,faolp,0,0,0,95,275,0,0,4144,0,heuristic,97
200,10,0.9,5,faolp,0,0,0,31,294,0,0,4010,0,heuristic,35
200,25,0.3,1,faolp,0,0,0,404,649,0,0,2645,0,heuristic,4004
200,25,0.3,2,faolp,0,0,0,287,625,0,0,9075,0,heuristic,3887
200,25,0.3,3,faolp,0,0,0,243,592,0,0,4819,0,heuristic,3843
200,25,0.3,4,faolp,0,0,0,322,634,0,0,7360,0,heuristic,3922
200,25,0.3,5,faolp,0,0,0,335,662,0,0,8240,0,heuristic,3935
200,25,0.6,1,faolp,0,0,0,153,479,0,0,1901,0,heuristic,3753
200,25,0.6,2,faolp,0,0,0,187,428,0,0,5046,0,heuristic,1304
200,25,0.6,3,faolp,0,0,0,171,447,0,0,4076,0,heuristic,3771
200,25,0.6,4,faolp,0,0,0,113,409,0,0,4205,0,heuristic,201
200,25,0.6,5,faolp,0,0,0,207,466,0,0,5692,0,heuristic,3808
200,25,0.9,1,faolp,0,0,0,48,302,0,0,493,0,heuristic,50
200,25,0.9,2,faolp,0,0,0,49,310,0,0,1512,0,heuristic,54
200,25,0.9,3,faolp,0,0,0,36,315,0,0,1256,0,heuristic,43
200,25,0.9,4,faolp,0,0,0,36,291,0,0,777,0,heuristic,39
200,25,0.9,5,faolp,0,0,0,31,309,0,0,1654,0,heuristic,34
200,50,0.3,1,faolp,0,0,0,82,471,0,0,1183,0,heuristic,88
200,50,0.3,2,faolp,0,0,0,133,491,0,0,4100,0,heuristic,139
200,50,0.3,3,faolp,0,0,0,102,425,0,0,2738,0,heuristic,108
200,50,0.3,4,faolp,0,0,0,88,473,0,0,3091,0,heuristic,93
200,50,0.3,5,faolp,0,0,0,135,499,0,0,3667,0,heuristic,147
200,50,0.6,1,faolp,0,0,0,59,407,0,0,859,0,heuristic,65
200,50,0.6,2,faolp,0,0,0,100,419,0,0,2766,0,heuristic,111
200,50,0.6,3,faolp,0,0,0,70,368,0,0,1652,0,heuristic,74
200,50,0.6,4,faolp,0,0,0,108,399,0,0,2507,0,heuristic,114
200,50,0.6,5,faolp,0,0,0,89,372,0,0,2419,0,heuristic,95
200,50,0.9,1,faolp,0,0,0,55,297,0,0,280,0,heuristic,59
200,50,0.9,2,faolp,0,0,0,27,281,0,0,721,0,heuristic,31
200,50,0.9,3,faolp,0,0,0,24,279,0,0,421,0,heuristic,28
200,50,0.9,4,faolp,0,0,0,34,277,0,0,545,0,heuristic,38
200,50,0.9,5,faolp,0,0,0,41,292,0,0,735,0,heuristic,46
200,5,0.3,1,faolp,0,0,0,172,508,0,0,22572,0,heuristic,3772
200,5,0.3,2,faolp,0,0,0,97,470,0,0,51494,0,heuristic,3697
200,5,0.3,3,faolp,0,0,0,158,465,0,0,30311,0,heuristic,3758
200,5,0.3,4,faolp,0,0,0,164,459,0,0,37418,0,heuristic,3764
200,5,0.3,5,faolp,0,0,0,189,481,0,0,56493,0,heuristic,3789
200,5,0.6,1,faolp,0,0,0,69,328,0,0,6099,0,heuristic,84
200,5,0.6,2,faolp,0,0,0,42,351,0,0,24819,0,heuristic,355
200,5,0.6,3,faolp,0,0,0,84,366,0,0,18913,0,heuristic,174
200,5,0.6,4,faolp,0,0,0,94,345,0,0,16116,0,heuristic,119
200,5,0.6,5,faolp,0,0,0,48,361,0,0,27503,0,heuristic,194
200,5,0.9,1,faolp,0,0,0,20,296,0,0,4059,0,heuristic,25
200,5,0.9,2,faolp,0,0,0,24,278,0,0,9446,0,heuristic,26
200,5,0.9,3,faolp,0,0,0,44,282,0,0,5491,0,heuristic,45
200,5,0.9,4,faolp,0,0,0,23,276,0,0,8279,0,heuristic,24
200,5,0.9,5,faolp,0,0,0,9,280,0,0,2862,0,heuristic,10
