size,layers,interval,repetition,algorithm,start,stop,step,pp_time,arcs,nnodes,dual,primal,gap,status,time
100,10,0.3,1,exact,0,0,0,0,910,5749,2057.81,2357,12.6939,Feasible,3600
100,10,0.3,1,faolp,0,0,0,4,273,0,0,2360,0,heuristic,3604
100,10,0.3,1,faolr,0,0,0,10,272,0,0,2359,0,heuristic,3600
100,10,0.3,1,faosp,0,0,0,4,102,0,0,2702,0,heuristic,4
100,10,0.3,1,vnd,0,0,0,0,910,0,0,2460,0,heuristic,246
100,10,0.3,2,exact,0,0,0,0,910,20182,4539.83,4790,5.22273,Feasible,3600
100,10,0.3,2,faolp,0,0,0,3,265,0,0,4797,0,heuristic,137
100,10,0.3,2,faolr,0,0,0,8,265,0,0,4797,0,heuristic,145
100,10,0.3,2,faosp,0,0,0,3,103,0,0,5698,0,heuristic,4
100,10,0.3,2,vnd,0,0,0,0,910,0,0,4867,0,heuristic,246
100,10,0.3,3,exact,0,0,0,0,910,36805,3876.73,3917,1.02799,Feasible,3600
100,10,0.3,3,faolp,0,0,0,4,265,0,0,3917,0,heuristic,149
100,10,0.3,3,faolr,0,0,0,8,265,0,0,3917,0,heuristic,156
100,10,0.3,3,faosp,0,0,0,4,104,0,0,4397,0,heuristic,4
100,10,0.3,3,vnd,0,0,0,0,910,0,0,4100,0,heuristic,366
100,10,0.3,4,exact,0,0,0,0,910,15955,3901.58,4215,7.43574,Feasible,3600
100,10,0.3,4,faolp,0,0,0,3,263,0,0,4219,0,heuristic,2928
100,10,0.3,4,faolr,0,0,0,8,263,0,0,4219,0,heuristic,3004
100,10,0.3,4,faosp,0,0,0,4,101,0,0,4869,0,heuristic,4
100,10,0.3,4,vnd,0,0,0,0,910,0,0,4261,0,heuristic,246
100,10,0.3,5,exact,0,0,0,0,910,9464,5301.41,6140,13.6579,Feasible,3600
100,10,0.3,5,faolp,0,0,0,3,286,0,0,6150,0,heuristic,2814
100,10,0.3,5,faolr,0,0,0,8,286,0,0,6150,0,heuristic,2902
100,10,0.3,5,faosp,0,0,0,4,105,0,0,7570,0,heuristic,4
100,10,0.3,5,vnd,0,0,0,0,910,0,0,6525,0,heuristic,246
100,10,0.6,1,exact,0,0,0,0,910,4723,1302.9,1303,0.00792226,Optimal,359
100,10,0.6,1,faolp,0,0,0,2,190,0,0,1308,0,heuristic,35
100,10,0.6,1,faolr,0,0,0,6,191,0,0,1308,0,heuristic,25
100,10,0.6,1,faosp,0,0,0,4,107,0,0,1598,0,heuristic,4
100,10,0.6,1,vnd,0,0,0,0,910,0,0,1305,0,heuristic,245
100,10,0.6,2,exact,0,0,0,0,910,4177,3678.66,3679,0.00927271,Optimal,380
100,10,0.6,2,faolp,0,0,0,2,186,0,0,3684,0,heuristic,17
100,10,0.6,2,faolr,0,0,0,4,186,0,0,3684,0,heuristic,20
100,10,0.6,2,faosp,0,0,0,4,104,0,0,4388,0,heuristic,4
100,10,0.6,2,vnd,0,0,0,0,910,0,0,3679,0,heuristic,305
100,10,0.6,3,exact,0,0,0,0,910,1430,1551,1551,0,Optimal,65
100,10,0.6,3,faolp,0,0,0,2,195,0,0,1563,0,heuristic,8
100,10,0.6,3,faolr,0,0,0,4,195,0,0,1563,0,heuristic,10
100,10,0.6,3,faosp,0,0,0,3,100,0,0,2154,0,heuristic,3
100,10,0.6,3,vnd,0,0,0,0,910,0,0,1551,0,heuristic,246
100,10,0.6,4,exact,0,0,0,0,910,6266,3382.68,3383,0.00959211,Optimal,479
100,10,0.6,4,faolp,0,0,0,2,203,0,0,3383,0,heuristic,20
100,10,0.6,4,faolr,0,0,0,5,203,0,0,3383,0,heuristic,23
100,10,0.6,4,faosp,0,0,0,4,103,0,0,3830,0,heuristic,4
100,10,0.6,4,vnd,0,0,0,0,910,0,0,3383,0,heuristic,306
100,10,0.6,5,exact,0,0,0,0,910,2842,2997.71,2998,0.00978284,Optimal,248
100,10,0.6,5,faolp,0,0,0,2,194,0,0,2998,0,heuristic,14
100,10,0.6,5,faolr,0,0,0,4,194,0,0,2998,0,heuristic,17
100,10,0.6,5,faosp,0,0,0,3,101,0,0,3605,0,heuristic,4
100,10,0.6,5,vnd,0,0,0,0,910,0,0,2998,0,heuristic,246
100,10,0.9,1,exact,0,0,0,0,910,0,265,265,0,Optimal,3
100,10,0.9,1,faolp,0,0,0,1,146,0,0,265,0,heuristic,1
100,10,0.9,1,faolr,0,0,0,2,146,0,0,265,0,heuristic,2
100,10,0.9,1,faosp,0,0,0,2,101,0,0,311,0,heuristic,3
100,10,0.9,1,vnd,0,0,0,0,910,0,0,265,0,heuristic,16
100,10,0.9,2,exact,0,0,0,0,910,85,1005,1005,0,Optimal,6
100,10,0.9,2,faolp,0,0,0,2,136,0,0,1005,0,heuristic,2
100,10,0.9,2,faolr,0,0,0,3,136,0,0,1005,0,heuristic,3
100,10,0.9,2,faosp,0,0,0,2,105,0,0,1048,0,heuristic,2
100,10,0.9,2,vnd,0,0,0,0,910,0,0,1005,0,heuristic,24
100,10,0.9,3,exact,0,0,0,0,910,0,519,519,0,Optimal,4
100,10,0.9,3,faolp,0,0,0,1,138,0,0,519,0,heuristic,1
100,10,0.9,3,faolr,0,0,0,2,138,0,0,519,0,heuristic,2
100,10,0.9,3,faosp,0,0,0,3,102,0,0,538,0,heuristic,3
100,10,0.9,3,vnd,0,0,0,0,910,0,0,519,0,heuristic,21
100,10,0.9,4,exact,0,0,0,0,910,67,1312,1312,0,Optimal,9
100,10,0.9,4,faolp,0,0,0,2,138,0,0,1312,0,heuristic,2
100,10,0.9,4,faolr,0,0,0,3,138,0,0,1312,0,heuristic,4
100,10,0.9,4,faosp,0,0,0,3,105,0,0,1457,0,heuristic,3
100,10,0.9,4,vnd,0,0,0,0,910,0,0,1312,0,heuristic,38
100,10,0.9,5,exact,0,0,0,0,910,0,1063,1063,0,Optimal,4
100,10,0.9,5,faolp,0,0,0,2,149,0,0,1063,0,heuristic,2
100,10,0.9,5,faolr,0,0,0,3,149,0,0,1063,0,heuristic,3
100,10,0.9,5,faosp,0,0,0,3,103,0,0,1223,0,heuristic,3
100,10,0.9,5,vnd,0,0,0,0,910,0,0,1063,0,heuristic,20
100,25,0.3,1,exact,0,0,0,0,1900,0,632,632,0,Optimal,5
100,25,0.3,1,faolp,0,0,0,2,205,0,0,632,0,heuristic,3
100,25,0.3,1,faolr,0,0,0,5,203,0,0,632,0,heuristic,6
100,25,0.3,1,faosp,0,0,0,8,100,0,0,721,0,heuristic,8
100,25,0.3,1,vnd,0,0,0,0,1900,0,0,632,0,heuristic,30
100,25,0.3,2,exact,0,0,0,0,1900,15,2870.78,2871,0.0077777,Optimal,11
100,25,0.3,2,faolp,0,0,0,2,242,0,0,2871,0,heuristic,4
100,25,0.3,2,faolr,0,0,0,7,242,0,0,2871,0,heuristic,8
100,25,0.3,2,faosp,0,0,0,9,100,0,0,3062,0,heuristic,9
100,25,0.3,2,vnd,0,0,0,0,1900,0,0,2871,0,heuristic,106
100,25,0.3,3,exact,0,0,0,0,1900,0,1229,1229,0,Optimal,7
100,25,0.3,3,faolp,0,0,0,2,203,0,0,1244,0,heuristic,3
100,25,0.3,3,faolr,0,0,0,5,203,0,0,1244,0,heuristic,6
100,25,0.3,3,faosp,0,0,0,8,101,0,0,1309,0,heuristic,8
100,25,0.3,3,vnd,0,0,0,0,1900,0,0,1229,0,heuristic,34
100,25,0.3,4,exact,0,0,0,0,1900,0,2024,2024,0,Optimal,9
100,25,0.3,4,faolp,0,0,0,2,247,0,0,2024,0,heuristic,3
100,25,0.3,4,faolr,0,0,0,6,247,0,0,2024,0,heuristic,7
100,25,0.3,4,faosp,0,0,0,9,105,0,0,2545,0,heuristic,10
100,25,0.3,4,vnd,0,0,0,0,1900,0,0,2024,0,heuristic,42
100,25,0.3,5,exact,0,0,0,0,1900,0,1993,1993,0,Optimal,7
100,25,0.3,5,faolp,0,0,0,2,231,0,0,1998,0,heuristic,3
100,25,0.3,5,faolr,0,0,0,7,231,0,0,1998,0,heuristic,7
100,25,0.3,5,faosp,0,0,0,9,103,0,0,2251,0,heuristic,10
100,25,0.3,5,vnd,0,0,0,0,1900,0,0,1993,0,heuristic,34
100,25,0.6,1,exact,0,0,0,0,1900,0,457,457,0,Optimal,7
100,25,0.6,1,faolp,0,0,0,1,202,0,0,461,0,heuristic,2
100,25,0.6,1,faolr,0,0,0,3,200,0,0,461,0,heuristic,4
100,25,0.6,1,faosp,0,0,0,6,102,0,0,526,0,heuristic,7
100,25,0.6,1,vnd,0,0,0,0,1900,0,0,457,0,heuristic,29
100,25,0.6,2,exact,0,0,0,0,1900,0,1202,1202,0,Optimal,5
100,25,0.6,2,faolp,0,0,0,2,172,0,0,1208,0,heuristic,2
100,25,0.6,2,faolr,0,0,0,4,172,0,0,1208,0,heuristic,5
100,25,0.6,2,faosp,0,0,0,6,102,0,0,1292,0,heuristic,6
100,25,0.6,2,vnd,0,0,0,0,1900,0,0,1202,0,heuristic,30
100,25,0.6,3,exact,0,0,0,0,1900,350,1247.9,1248,0.00799903,Optimal,8
100,25,0.6,3,faolp,0,0,0,2,193,0,0,1248,0,heuristic,3
100,25,0.6,3,faolr,0,0,0,5,193,0,0,1248,0,heuristic,7
100,25,0.6,3,faosp,0,0,0,5,103,0,0,1330,0,heuristic,6
100,25,0.6,3,vnd,0,0,0,0,1900,0,0,1248,0,heuristic,40
100,25,0.6,4,exact,0,0,0,0,1900,0,1006,1006,0,Optimal,4
100,25,0.6,4,faolp,0,0,0,1,180,0,0,1008,0,heuristic,2
100,25,0.6,4,faolr,0,0,0,3,180,0,0,1008,0,heuristic,4
100,25,0.6,4,faosp,0,0,0,5,103,0,0,1067,0,heuristic,6
100,25,0.6,4,vnd,0,0,0,0,1900,0,0,1006,0,heuristic,26
100,25,0.6,5,exact,0,0,0,0,1900,32,1601,1601,0,Optimal,10
100,25,0.6,5,faolp,0,0,0,2,191,0,0,1601,0,heuristic,3
100,25,0.6,5,faolr,0,0,0,4,190,0,0,1601,0,heuristic,5
100,25,0.6,5,faosp,0,0,0,6,107,0,0,1685,0,heuristic,6
100,25,0.6,5,vnd,0,0,0,0,1900,0,0,1601,0,heuristic,49
100,25,0.9,1,exact,0,0,0,0,1900,0,175,175,0,Optimal,3
100,25,0.9,1,faolp,0,0,0,1,141,0,0,175,0,heuristic,2
100,25,0.9,1,faolr,0,0,0,3,141,0,0,175,0,heuristic,3
100,25,0.9,1,faosp,0,0,0,4,100,0,0,181,0,heuristic,4
100,25,0.9,1,vnd,0,0,0,0,1900,0,0,175,0,heuristic,22
100,25,0.9,2,exact,0,0,0,0,1900,0,397,397,0,Optimal,4
100,25,0.9,2,faolp,0,0,0,1,132,0,0,397,0,heuristic,2
100,25,0.9,2,faolr,0,0,0,2,132,0,0,397,0,heuristic,3
100,25,0.9,2,faosp,0,0,0,3,100,0,0,467,0,heuristic,3
100,25,0.9,2,vnd,0,0,0,0,1900,0,0,397,0,heuristic,25
100,25,0.9,3,exact,0,0,0,0,1900,0,385,385,0,Optimal,5
100,25,0.9,3,faolp,0,0,0,1,142,0,0,385,0,heuristic,2
100,25,0.9,3,faolr,0,0,0,7,142,0,0,385,0,heuristic,7
100,25,0.9,3,faosp,0,0,0,4,106,0,0,389,0,heuristic,4
100,25,0.9,3,vnd,0,0,0,0,1900,0,0,385,0,heuristic,26
100,25,0.9,4,exact,0,0,0,0,1900,0,293,293,0,Optimal,3
100,25,0.9,4,faolp,0,0,0,1,129,0,0,293,0,heuristic,2
100,25,0.9,4,faolr,0,0,0,2,129,0,0,293,0,heuristic,3
100,25,0.9,4,faosp,0,0,0,3,101,0,0,374,0,heuristic,3
100,25,0.9,4,vnd,0,0,0,0,1900,0,0,293,0,heuristic,19
100,25,0.9,5,exact,0,0,0,0,1900,0,732,732,0,Optimal,4
100,25,0.9,5,faolp,0,0,0,2,151,0,0,733,0,heuristic,2
100,25,0.9,5,faolr,0,0,0,3,151,0,0,733,0,heuristic,3
100,25,0.9,5,faosp,0,0,0,3,102,0,0,826,0,heuristic,4
100,25,0.9,5,vnd,0,0,0,0,1900,0,0,732,0,heuristic,24
100,5,0.3,1,exact,0,0,0,0,480,12000,4569.44,5520,17.2202,Feasible,3600
100,5,0.3,1,faolp,0,0,0,3,253,0,0,5517,0,heuristic,3603
100,5,0.3,1,faolr,0,0,0,5,253,0,0,5517,0,heuristic,3600
100,5,0.3,1,faosp,0,0,0,5,111,0,0,5903,0,heuristic,5
100,5,0.3,1,vnd,0,0,0,0,480,0,0,5914,0,heuristic,303
100,5,0.3,2,exact,0,0,0,0,480,9411,10496.1,12064,12.9968,Feasible,3600
100,5,0.3,2,faolp,0,0,0,3,226,0,0,12111,0,heuristic,2583
100,5,0.3,2,faolr,0,0,0,6,226,0,0,12111,0,heuristic,2659
100,5,0.3,2,faosp,0,0,0,4,105,0,0,15817,0,heuristic,4
100,5,0.3,2,vnd,0,0,0,0,480,0,0,12935,0,heuristic,363
100,5,0.3,3,exact,0,0,0,0,480,23435,5949.86,6857,13.2293,Feasible,3600
100,5,0.3,3,faolp,0,0,0,2,224,0,0,6857,0,heuristic,296
100,5,0.3,3,faolr,0,0,0,4,224,0,0,6857,0,heuristic,305
100,5,0.3,3,faosp,0,0,0,3,106,0,0,7964,0,heuristic,3
100,5,0.3,3,vnd,0,0,0,0,480,0,0,7254,0,heuristic,243
100,5,0.3,4,exact,0,0,0,0,480,15539,8351.78,9524,12.308,Feasible,3600
100,5,0.3,4,faolp,0,0,0,2,226,0,0,9524,0,heuristic,487
100,5,0.3,4,faolr,0,0,0,3,226,0,0,9524,0,heuristic,500
100,5,0.3,4,faosp,0,0,0,5,108,0,0,11241,0,heuristic,5
100,5,0.3,4,vnd,0,0,0,0,480,0,0,9573,0,heuristic,483
100,5,0.3,5,exact,0,0,0,0,480,24620,11499.5,13437,14.4192,Feasible,3600
100,5,0.3,5,faolp,0,0,0,2,237,0,0,13377,0,heuristic,3602
100,5,0.3,5,faolr,0,0,0,5,237,0,0,13377,0,heuristic,3600
100,5,0.3,5,faosp,0,0,0,7,112,0,0,16944,0,heuristic,7
100,5,0.3,5,vnd,0,0,0,0,480,0,0,13677,0,heuristic,303
100,5,0.6,1,exact,0,0,0,0,480,2103,1486,1486,0,Optimal,196
100,5,0.6,1,faolp,0,0,0,1,152,0,0,1493,0,heuristic,2
100,5,0.6,1,faolr,0,0,0,2,152,0,0,1493,0,heuristic,3
100,5,0.6,1,faosp,0,0,0,3,104,0,0,1989,0,heuristic,3
100,5,0.6,1,vnd,0,0,0,0,480,0,0,1486,0,heuristic,543
100,5,0.6,2,exact,0,0,0,0,480,5650,5340.57,5341,0.00797716,Optimal,614
100,5,0.6,2,faolp,0,0,0,1,172,0,0,5833,0,heuristic,10
100,5,0.6,2,faolr,0,0,0,2,172,0,0,5833,0,heuristic,12
100,5,0.6,2,faosp,0,0,0,4,106,0,0,8802,0,heuristic,4
100,5,0.6,2,vnd,0,0,0,0,480,0,0,5421,0,heuristic,243
100,5,0.6,3,exact,0,0,0,0,480,1652,3683.73,3684,0.00742532,Optimal,69
100,5,0.6,3,faolp,0,0,0,1,167,0,0,3684,0,heuristic,3
100,5,0.6,3,faolr,0,0,0,2,167,0,0,3684,0,heuristic,4
100,5,0.6,3,faosp,0,0,0,2,106,0,0,4330,0,heuristic,2
100,5,0.6,3,vnd,0,0,0,0,480,0,0,3684,0,heuristic,237
100,5,0.6,4,exact,0,0,0,0,480,1363,4267,4267,0,Optimal,160
100,5,0.6,4,faolp,0,0,0,1,164,0,0,4268,0,heuristic,3
100,5,0.6,4,faolr,0,0,0,3,164,0,0,4268,0,heuristic,5
100,5,0.6,4,faosp,0,0,0,6,107,0,0,4860,0,heuristic,6
100,5,0.6,4,vnd,0,0,0,0,480,0,0,4267,0,heuristic,243
100,5,0.6,5,exact,0,0,0,0,480,3002,5481.49,5482,0.00927698,Optimal,122
100,5,0.6,5,faolp,0,0,0,1,175,0,0,5482,0,heuristic,6
100,5,0.6,5,faolr,0,0,0,2,175,0,0,5482,0,heuristic,8
100,5,0.6,5,faosp,0,0,0,3,108,0,0,6856,0,heuristic,4
100,5,0.6,5,vnd,0,0,0,0,480,0,0,5482,0,heuristic,243
100,5,0.9,1,exact,0,0,0,0,480,458,1090,1090,0,Optimal,8
100,5,0.9,1,faolp,0,0,0,1,153,0,0,1090,0,heuristic,1
100,5,0.9,1,faolr,0,0,0,2,153,0,0,1090,0,heuristic,2
100,5,0.9,1,faosp,0,0,0,3,102,0,0,1547,0,heuristic,3
100,5,0.9,1,vnd,0,0,0,0,480,0,0,1090,0,heuristic,59
100,5,0.9,2,exact,0,0,0,0,480,0,3030,3030,0,Optimal,4
100,5,0.9,2,faolp,0,0,0,1,137,0,0,3036,0,heuristic,1
100,5,0.9,2,faolr,0,0,0,2,137,0,0,3036,0,heuristic,2
100,5,0.9,2,faosp,0,0,0,2,103,0,0,3236,0,heuristic,2
100,5,0.9,2,vnd,0,0,0,0,480,0,0,3030,0,heuristic,13
100,5,0.9,3,exact,0,0,0,0,480,0,1928,1928,0,Optimal,3
100,5,0.9,3,faolp,0,0,0,1,138,0,0,1928,0,heuristic,1
100,5,0.9,3,faolr,0,0,0,2,138,0,0,1928,0,heuristic,2
100,5,0.9,3,faosp,0,0,0,2,101,0,0,2370,0,heuristic,2
100,5,0.9,3,vnd,0,0,0,0,480,0,0,1928,0,heuristic,16
100,5,0.9,4,exact,0,0,0,0,480,8,2779,2779,0,Optimal,4
100,5,0.9,4,faolp,0,0,0,1,136,0,0,2779,0,heuristic,1
100,5,0.9,4,faolr,0,0,0,3,136,0,0,2779,0,heuristic,3
100,5,0.9,4,faosp,0,0,0,2,101,0,0,3454,0,heuristic,2
100,5,0.9,4,vnd,0,0,0,0,480,0,0,2779,0,heuristic,18
100,5,0.9,5,exact,0,0,0,0,480,0,1371.87,1372,0.00983269,Optimal,2
100,5,0.9,5,faolp,0,0,0,1,139,0,0,1372,0,heuristic,1
100,5,0.9,5,faolr,0,0,0,1,139,0,0,1372,0,heuristic,1
100,5,0.9,5,faosp,0,0,0,1,102,0,0,1493,0,heuristic,2
100,5,0.9,5,vnd,0,0,0,0,480,0,0,1372,0,heuristic,12
100,50,0.3,1,exact,0,0,0,0,2550,0,293,293,0,Optimal,0
100,50,0.3,1,faolp,0,0,0,1,158,0,0,293,0,heuristic,2
100,50,0.3,1,faolr,0,0,0,4,157,0,0,293,0,heuristic,4
100,50,0.3,1,faosp,0,0,0,1,100,0,0,304,0,heuristic,2
100,50,0.3,1,vnd,0,0,0,0,2550,0,0,293,0,heuristic,12
100,50,0.3,2,exact,0,0,0,0,2550,0,892,892,0,Optimal,1
100,50,0.3,2,faolp,0,0,0,1,159,0,0,892,0,heuristic,2
100,50,0.3,2,faolr,0,0,0,4,159,0,0,892,0,heuristic,5
100,50,0.3,2,faosp,0,0,0,1,100,0,0,974,0,heuristic,2
100,50,0.3,2,vnd,0,0,0,0,2550,0,0,892,0,heuristic,12
100,50,0.3,3,exact,0,0,0,0,2550,0,643,643,0,Optimal,1
100,50,0.3,3,faolp,0,0,0,1,151,0,0,643,0,heuristic,2
100,50,0.3,3,faolr,0,0,0,4,151,0,0,643,0,heuristic,4
100,50,0.3,3,faosp,0,0,0,1,100,0,0,701,0,heuristic,2
100,50,0.3,3,vnd,0,0,0,0,2550,0,0,643,0,heuristic,12
100,50,0.3,4,exact,0,0,0,0,2550,0,754,754,0,Optimal,0
100,50,0.3,4,faolp,0,0,0,1,154,0,0,754,0,heuristic,2
100,50,0.3,4,faolr,0,0,0,5,153,0,0,754,0,heuristic,6
100,50,0.3,4,faosp,0,0,0,1,100,0,0,776,0,heuristic,2
100,50,0.3,4,vnd,0,0,0,0,2550,0,0,754,0,heuristic,11
100,50,0.3,5,exact,0,0,0,0,2550,0,757,757,0,Optimal,0
100,50,0.3,5,faolp,0,0,0,1,153,0,0,763,0,heuristic,2
100,50,0.3,5,faolr,0,0,0,4,153,0,0,763,0,heuristic,5
100,50,0.3,5,faosp,0,0,0,1,100,0,0,757,0,heuristic,2
100,50,0.3,5,vnd,0,0,0,0,2550,0,0,757,0,heuristic,10
100,50,0.6,1,exact,0,0,0,0,2550,0,189,189,0,Optimal,0
100,50,0.6,1,faolp,0,0,0,1,144,0,0,189,0,heuristic,2
100,50,0.6,1,faolr,0,0,0,3,143,0,0,189,0,heuristic,4
100,50,0.6,1,faosp,0,0,0,1,100,0,0,195,0,heuristic,2
100,50,0.6,1,vnd,0,0,0,0,2550,0,0,189,0,heuristic,13
100,50,0.6,2,exact,0,0,0,0,2550,0,536,536,0,Optimal,0
100,50,0.6,2,faolp,0,0,0,1,147,0,0,536,0,heuristic,2
100,50,0.6,2,faolr,0,0,0,3,147,0,0,536,0,heuristic,4
100,50,0.6,2,faosp,0,0,0,1,100,0,0,564,0,heuristic,2
100,50,0.6,2,vnd,0,0,0,0,2550,0,0,536,0,heuristic,12
100,50,0.6,3,exact,0,0,0,0,2550,0,386,386,0,Optimal,0
100,50,0.6,3,faolp,0,0,0,1,142,0,0,386,0,heuristic,2
100,50,0.6,3,faolr,0,0,0,3,142,0,0,386,0,heuristic,4
100,50,0.6,3,faosp,0,0,0,1,100,0,0,414,0,heuristic,2
100,50,0.6,3,vnd,0,0,0,0,2550,0,0,386,0,heuristic,11
100,50,0.6,4,exact,0,0,0,0,2550,0,656,656,0,Optimal,1
100,50,0.6,4,faolp,0,0,0,1,151,0,0,659,0,heuristic,2
100,50,0.6,4,faolr,0,0,0,3,151,0,0,659,0,heuristic,4
100,50,0.6,4,faosp,0,0,0,1,100,0,0,715,0,heuristic,2
100,50,0.6,4,vnd,0,0,0,0,2550,0,0,656,0,heuristic,12
100,50,0.6,5,exact,0,0,0,0,2550,0,510,510,0,Optimal,0
100,50,0.6,5,faolp,0,0,0,1,139,0,0,510,0,heuristic,2
100,50,0.6,5,faolr,0,0,0,3,139,0,0,510,0,heuristic,4
100,50,0.6,5,faosp,0,0,0,1,100,0,0,585,0,heuristic,2
100,50,0.6,5,vnd,0,0,0,0,2550,0,0,510,0,heuristic,12
100,50,0.9,1,exact,0,0,0,0,2550,0,101,101,0,Optimal,1
100,50,0.9,1,faolp,0,0,0,1,135,0,0,101,0,heuristic,2
100,50,0.9,1,faolr,0,0,0,3,135,0,0,101,0,heuristic,3
100,50,0.9,1,faosp,0,0,0,1,100,0,0,109,0,heuristic,2
100,50,0.9,1,vnd,0,0,0,0,2550,0,0,101,0,heuristic,10
100,50,0.9,2,exact,0,0,0,0,2550,0,238,238,0,Optimal,0
100,50,0.9,2,faolp,0,0,0,1,125,0,0,238,0,heuristic,2
100,50,0.9,2,faolr,0,0,0,3,125,0,0,238,0,heuristic,3
100,50,0.9,2,faosp,0,0,0,1,100,0,0,253,0,heuristic,2
100,50,0.9,2,vnd,0,0,0,0,2550,0,0,238,0,heuristic,12
100,50,0.9,3,exact,0,0,0,0,2550,0,110,110,0,Optimal,0
100,50,0.9,3,faolp,0,0,0,1,119,0,0,110,0,heuristic,2
100,50,0.9,3,faolr,0,0,0,3,119,0,0,110,0,heuristic,3
100,50,0.9,3,faosp,0,0,0,1,100,0,0,115,0,heuristic,2
100,50,0.9,3,vnd,0,0,0,0,2550,0,0,110,0,heuristic,11
100,50,0.9,4,exact,0,0,0,0,2550,0,152,152,0,Optimal,0
100,50,0.9,4,faolp,0,0,0,1,122,0,0,152,0,heuristic,2
100,50,0.9,4,faolr,0,0,0,3,122,0,0,152,0,heuristic,4
100,50,0.9,4,faosp,0,0,0,1,100,0,0,188,0,heuristic,2
100,50,0.9,4,vnd,0,0,0,0,2550,0,0,152,0,heuristic,10
100,50,0.9,5,exact,0,0,0,0,2550,0,246,246,0,Optimal,0
100,50,0.9,5,faolp,0,0,0,1,124,0,0,246,0,heuristic,2
100,50,0.9,5,faolr,0,0,0,3,124,0,0,246,0,heuristic,3
100,50,0.9,5,faosp,0,0,0,1,100,0,0,272,0,heuristic,2
100,50,0.9,5,vnd,0,0,0,0,2550,0,0,246,0,heuristic,12
150,10,0.3,1,exact,0,0,0,0,1410,1439,3832.74,5308,27.7932,Feasible,3600
150,10,0.3,1,faolp,0,0,0,24,445,0,0,5094,0,heuristic,3624
150,10,0.3,1,faolr,0,0,0,56,443,0,0,5077,0,heuristic,3600
150,10,0.3,1,faosp,0,0,0,10,152,0,0,5919,0,heuristic,10
150,10,0.3,1,vnd,0,0,0,0,1410,0,0,5845,0,heuristic,257
150,10,0.3,2,exact,0,0,0,0,1410,1726,9192.55,13331,31.0438,Feasible,3600
150,10,0.3,2,faolp,0,0,0,18,428,0,0,12822,0,heuristic,3618
150,10,0.3,2,faolr,0,0,0,51,428,0,0,12822,0,heuristic,3600
